Date,Open,High,Low,Close,Volume
43768,8284.280273,8315.5,8241.700195,8303.980469,1936060000
43769,8314.379883,8321.799805,8248.80957,8292.360352,2276140000
43770,8335.049805,8386.75,8326.55957,8386.400391,2071350000
43773,8445.5,8451.370117,8421.299805,8433.200195,2166830000
43774,8446.620117,8457.389648,8421.049805,8434.679688,2327420000
43775,8426.570313,8426.570313,8379.330078,8410.629883,2342570000
43776,8455.110352,8483.160156,8415.870117,8434.519531,2403680000
43777,8422.669922,8475.570313,8405.889648,8475.30957,1982140000
43780,8431.259766,8467.290039,8425.480469,8464.280273,1719300000
43781,8471.070313,8514.839844,8462.990234,8486.089844,2001440000
43782,8455.019531,8496.900391,8451.339844,8482.099609,2180010000
43783,8461.05957,8485.360352,8441.580078,8479.019531,2113840000
43784,8524.480469,8540.830078,8506.799805,8540.830078,2199480000
43787,8529.160156,8559.780273,8503.620117,8549.94043,2053260000
43788,8578.019531,8589.759766,8536.730469,8570.660156,2094030000
43789,8543.570313,8578.269531,8468.629883,8526.730469,2608780000
43790,8527.870117,8530.730469,8487.290039,8506.209961,2073720000
43791,8530.540039,8535.459961,8477.490234,8519.879883,1885730000
43794,8559.650391,8633.150391,8559.650391,8632.490234,2262750000
43795,8635.400391,8659.730469,8625.620117,8647.929688,2439370000
43796,8669.589844,8705.910156,8662.580078,8705.179688,1748520000
43798,8682.009766,8697.320313,8664.040039,8665.469727,1099090000
43801,8672.839844,8672.839844,8540.160156,8567.990234,2240300000
43802,8460.719727,8523.980469,8435.400391,8520.639648,2318760000
43803,8557.450195,8584.879883,8552.379883,8566.669922,2158870000
43804,8587.929688,8588.889648,8541.919922,8570.700195,2133380000
43805,8634.25,8665.44043,8630.580078,8656.530273,2057020000
43808,8650.860352,8678.849609,8619.769531,8621.830078,2123870000
43809,8623.55957,8650.759766,8600.820313,8616.179688,2058760000
43810,8631.120117,8658.480469,8622.360352,8654.049805,1982080000
43811,8645.360352,8745.820313,8633.599609,8717.320313,2396400000
43812,8713.910156,8768.870117,8697.580078,8734.879883,2219630000
43815,8791.30957,8833.450195,8789.769531,8814.230469,2368050000
43816,8829.469727,8831.990234,8804.599609,8823.360352,2382450000
43817,8834.650391,8848.759766,8820.419922,8827.740234,2742330000
43818,8838.969727,8888.129883,8838.969727,8887.219727,2446890000
43819,8911.839844,8931.910156,8901.870117,8924.959961,3830200000
43822,8950.200195,8956.639648,8934.549805,8945.650391,2028670000
43823,8955.009766,8957.120117,8934.360352,8952.879883,1014530000
43825,8970.209961,9022.459961,8968.459961,9022.389648,1639960000
43826,9049.469727,9052,8987.320313,9006.620117,1833740000
43829,9004.450195,9006.360352,8909.19043,8945.990234,2051320000
43830,8918.740234,8975.360352,8912.769531,8972.599609,2186830000
43832,9039.459961,9093.429688,9010.889648,9092.19043,2862700000
43833,8976.429688,9065.759766,8976.429688,9020.769531,2586520000
43836,8943.5,9072.410156,8943.5,9071.469727,2810450000
43837,9076.639648,9091.929688,9042.549805,9068.580078,2381740000
43838,9068.030273,9168.889648,9059.379883,9129.240234,2472620000
43839,9202.269531,9215.950195,9158.5,9203.429688,2540960000
43840,9232.950195,9235.200195,9164.660156,9178.860352,2382900000
43843,9213.719727,9274.490234,9193.05957,9273.929688,2536820000
43844,9270.610352,9298.330078,9226.490234,9251.330078,2553160000
43845,9253.759766,9298.820313,9231.139648,9258.700195,2443220000
43846,9313.450195,9357.919922,9301.320313,9357.129883,2312110000
43847,9392.370117,9393.480469,9346.80957,9388.94043,2542540000
43851,9361.070313,9397.580078,9350.200195,9370.80957,2686610000
43852,9413.610352,9439.290039,9375.129883,9383.769531,2454580000
43853,9377.719727,9409.200195,9334.129883,9402.480469,2465850000
43854,9446.209961,9451.429688,9273.230469,9314.910156,2622970000
43857,9092.459961,9185.450195,9088.040039,9139.30957,2593910000
43858,9201.820313,9288.870117,9182.330078,9269.679688,2169020000
43859,9318.259766,9329.120117,9249.040039,9275.160156,2234620000
43860,9211.150391,9303,9185.179688,9298.929688,2345370000
43861,9324.330078,9324.799805,9123.219727,9150.94043,2696090000
43864,9190.719727,9299.849609,9188.549805,9273.400391,2427320000
43865,9398.389648,9485.379883,9374.049805,9467.969727,2447340000
43866,9574.099609,9574.94043,9454.929688,9508.679688,2470240000
43867,9540.980469,9575.660156,9505.679688,9572.150391,2313860000
43868,9526.639648,9570.089844,9496.530273,9520.509766,2243720000
43871,9493.629883,9628.660156,9493.629883,9628.389648,2187520000
43872,9680.889648,9714.740234,9617.209961,9638.94043,2450070000
43873,9688.599609,9728.769531,9666.69043,9725.959961,2366510000
43874,9657.040039,9748.320313,9650.019531,9711.969727,2254870000
43875,9728.900391,9746.360352,9693.049805,9731.179688,2226720000
43879,9679.040039,9747.679688,9675.799805,9732.740234,2279420000
43880,9782.80957,9838.370117,9777.099609,9817.179688,2470860000
43881,9799.200195,9820.860352,9636.94043,9750.969727,2745730000
43882,9708.009766,9715.950195,9542.330078,9576.589844,2750160000
43885,9188.44043,9322.879883,9166.009766,9221.280273,3188590000
43886,9301.200195,9315.259766,8940.490234,8965.610352,3595520000
43887,9011.549805,9148.320313,8927.799805,8980.780273,3587950000
43888,8744.030273,8904.110352,8562.049805,8566.480469,4559900000
43889,8269.740234,8591.820313,8264.160156,8567.370117,5320020000
43892,8667.139648,8952.80957,8543.349609,8952.169922,4249020000
43893,8965.099609,9070.320313,8602.889648,8684.089844,4336700000
43894,8834.099609,9019.959961,8757.660156,9018.089844,3634760000
43895,8790.089844,8921.080078,8677.389648,8738.589844,3763860000
43896,8469.019531,8612.360352,8375.129883,8575.620117,4292730000
43899,7957.930176,8243.30957,7943.160156,7950.680176,4554110000
43900,8219.759766,8347.400391,7930.430176,8344.25,4447260000
43901,8136.25,8181.359863,7850.950195,7952.049805,4302610000
43902,7398.580078,7712.330078,7194.669922,7201.799805,5099350000
43903,7610.390137,7875.930176,7219.089844,7874.879883,4701070000
43906,7392.72998,7422.200195,6882.859863,6904.589844,4618120000
43907,7072,7406.22998,6828.910156,7334.779785,4920210000
43908,6902.319824,7182.830078,6686.359863,6989.839844,4935000000
43909,6996.450195,7341.379883,6858.379883,7150.580078,4778490000
43910,7248.069824,7354.439941,6854.669922,6879.52002,5260300000
43913,6847.279785,6984.939941,6631.419922,6860.669922,4348410000
43914,7196.149902,7418.370117,7169.859863,7417.859863,4441080000
43915,7421.359863,7671.209961,7276.399902,7384.299805,4683630000
43916,7462.209961,7809.830078,7462.209961,7797.540039,4014670000
43917,7554.25,7716.240234,7491.140137,7502.379883,3989120000
43920,7583.459961,7784.350098,7539.970215,7774.149902,3870770000
43921,7740.060059,7880.310059,7642.859863,7700.100098,4078960000
43922,7459.5,7566.370117,7301.97998,7360.580078,3700040000
43923,7317.450195,7501.700195,7307.950195,7487.310059,3622170000
43924,7477.27002,7518.720215,7288.109863,7373.080078,3294260000
43927,7660.169922,7938.330078,7617.790039,7913.240234,3849130000
43928,8129.990234,8146.430176,7881.220215,7887.259766,4085960000
43929,7975.720215,8114.430176,7901.939941,8090.899902,3487440000
43930,8169.009766,8227.910156,8072.319824,8153.580078,4145460000
43934,8127.689941,8200.44043,8035.950195,8192.419922,3184660000
43935,8353.209961,8531.110352,8338.080078,8515.740234,3767410000
43936,8355.959961,8464.660156,8308.790039,8393.179688,3347920000
43937,8479.110352,8560.160156,8393.269531,8532.360352,4057800000
43938,8667.480469,8670.299805,8531.69043,8650.139648,4348310000
43941,8553.379883,8684.910156,8553.379883,8560.730469,3827370000
43942,8460.69043,8480.290039,8215.69043,8263.230469,3788180000
43943,8434.549805,8537.30957,8404.540039,8495.379883,3041520000
43944,8528.839844,8635.230469,8475.200195,8494.75,3759890000
43945,8530.080078,8642.929688,8464.419922,8634.519531,3696020000
43948,8717.980469,8754.570313,8697.370117,8730.160156,3694980000
43949,8825.69043,8830.570313,8600.700195,8607.730469,3730350000
43950,8802.700195,8957.269531,8765.009766,8914.709961,4407140000
43951,8911.019531,8926.110352,8825.830078,8889.549805,4335660000
43952,8681.290039,8754.459961,8566.839844,8604.950195,3741300000
43955,8555.320313,8715.820313,8537.830078,8710.709961,3443140000
43956,8809.660156,8909.959961,8781.30957,8809.120117,3933550000
43957,8874.700195,8933.25,8819.370117,8854.389648,3656750000
43958,8973.780273,9015.990234,8932.860352,8979.660156,3787220000
43959,9056.889648,9125.980469,9018.209961,9121.320313,3813630000
43962,9054.910156,9241.919922,9053.169922,9192.339844,3925450000
43963,9225.150391,9250.959961,9000.070313,9002.549805,4336510000
43964,9006.049805,9074.160156,8752.679688,8863.169922,4273210000
43965,8788.040039,8945.709961,8705.25,8943.719727,3965970000
43966,8839.990234,9018.400391,8821.379883,9014.55957,4240690000
43969,9177.150391,9267.219727,9154.349609,9234.830078,4341820000
43970,9227.459961,9317.25,9183.25,9185.099609,4193550000
43971,9305.620117,9392.820313,9304.200195,9375.780273,4315500000
43972,9375.19043,9405.25,9254.849609,9284.879883,3745270000
43973,9278.549805,9328.280273,9239.410156,9324.589844,3668070000
43977,9501.209961,9501.209961,9333.160156,9340.219727,4448950000
43978,9346.120117,9414.620117,9144.280273,9412.360352,4489110000
43979,9392.990234,9523.639648,9345.280273,9368.990234,4113660000
43980,9382.349609,9505.549805,9324.730469,9489.870117,4742290000
43983,9471.419922,9571.280273,9462.320313,9552.049805,3847770000
43984,9566.530273,9611.219727,9472.080078,9608.379883,3990080000
43985,9651.860352,9707.780273,9627.169922,9682.910156,4679030000
43986,9649.650391,9716.139648,9560.410156,9615.80957,6141320000
43987,9703.540039,9845.69043,9685.349609,9814.080078,6607730000
43990,9823.44043,9927.129883,9780.610352,9924.75,6197330000
43991,9867.19043,10002.5,9863.269531,9953.75,5319450000
43992,10012.32031,10086.88965,9962.580078,10020.34961,5170860000
43993,9791.240234,9868.080078,9491.30957,9492.730469,5300850000
43994,9715.870117,9768.639648,9413.620117,9588.80957,4388990000
43997,9426.900391,9756.070313,9403,9726.019531,4476010000
43998,9949.780273,9963.629883,9748.379883,9895.870117,4669320000
43999,9943.30957,9991.209961,9891.80957,9910.530273,4279700000
44000,9892.480469,9959.200195,9885.660156,9943.049805,4335320000
44001,10042.12988,10053.91016,9872.94043,9946.120117,6093830000
44004,9945.490234,10059.61035,9916.599609,10056.48047,4506960000
44005,10130.83008,10221.84961,10112.44043,10131.37012,5755170000
44006,10092.91992,10137.5,9842.219727,9909.169922,5589130000
44007,9899.360352,10023.28027,9810.469727,10017,4779640000
44008,9995.120117,10000.66992,9749.070313,9757.219727,7309380000
44011,9771.719727,9877.339844,9663.610352,9874.150391,4336290000
44012,9875.290039,10085.58984,9863.669922,10058.76953,4510190000
44013,10063.66992,10197.19043,10048.04004,10154.62988,4624430000
44014,10268.66992,10310.36035,10194.05957,10207.62988,4038920000
44018,10360.37988,10462.04981,10354.98047,10433.65039,4570260000
44019,10412.45996,10518.98047,10337.98047,10343.88965,4337130000
44020,10409.34961,10494.62988,10350.95996,10492.5,4030210000
44021,10563.71973,10578.09961,10379.91016,10547.75,4013180000
44022,10545.91016,10622.34961,10447.00977,10617.44043,3537510000
44025,10729.91992,10824.78027,10368.04004,10390.83984,4851880000
44026,10310.25,10497.83008,10182.45996,10488.58008,4461770000
44027,10576.71973,10604.66992,10420.54004,10550.49023,4647070000
44028,10443.87012,10499.79004,10364.38965,10473.83008,4277760000
44029,10500.51953,10532.62012,10421.20996,10503.19043,4361480000
44032,10526.01953,10783.79981,10488.04004,10767.08984,4314630000
44033,10837.87988,10839.92969,10650.45996,10680.36035,5350750000
44034,10687.58008,10745.32031,10627.4502,10706.12988,4128960000
44035,10689.5,10728.12012,10407.87012,10461.41992,4501540000
44036,10294.41016,10418.75,10217.30957,10363.17969,4233390000
44039,10421.7002,10546.44043,10399.86035,10536.26953,4244570000
44040,10509.2002,10523.63965,10397.87012,10402.08984,3894660000
44041,10474.7002,10567.91016,10464,10542.94043,4009640000
44042,10450.12012,10609.58984,10412.08984,10587.80957,4185810000
44043,10741.46973,10747.79981,10557.7002,10745.26953,4438730000
44046,10848.63965,10927.55957,10831.15039,10902.79981,4203890000
44047,10897.88965,10941.91016,10852.90039,10941.16992,4016520000
44048,10967.87012,11002.11035,10943.71973,10998.40039,4160740000
44049,10989.98047,11121.19043,10963.41016,11108.07031,4120000000
44050,11072.53027,11126.04004,10920.37012,11010.98047,4263930000
44053,11033.73047,11040.24023,10849.45996,10968.36035,4048420000
44054,10942.66016,10989.41992,10762.70996,10782.82031,4331770000
44055,10878.12012,11036.71973,10877.16016,11012.24023,3745230000
44056,11026.86035,11124.84961,11007.5,11042.5,3480470000
44057,11042.24023,11058.44043,10972.05957,11019.29981,3514260000
44060,11083.25,11144.53027,11080.29981,11129.73047,3214870000
44061,11170.75,11230.62012,11103.83008,11210.83984,3228590000
44062,11214.79981,11257.41992,11132.09961,11146.45996,3496480000
44063,11096.40039,11283.62012,11090.03027,11264.9502,4215130000
44064,11258.44043,11326.20996,11245.44043,11311.79981,3929290000
44067,11449.25,11462.04981,11297.53027,11379.71973,3907310000
44068,11370.23047,11468.25977,11343.04004,11466.46973,3475280000
44069,11516.62012,11672.04981,11507.45996,11665.05957,3471520000
44070,11688.19043,11730.00977,11551.00977,11625.33984,3547400000
44071,11689.28027,11708.76953,11634.76953,11695.62988,3012980000
44074,11718.80957,11829.83984,11697.41992,11775.45996,3612050000
44075,11850.95996,11945.71973,11794.78027,11939.66992,3511060000
44076,12047.25977,12074.05957,11836.17969,12056.44043,3982360000
44077,11861.90039,11894.40039,11361.36035,11458.09961,4465010000
44078,11396.24023,11531.17969,10875.87012,11313.12988,4284440000
44082,10900.7002,11131.5,10837.2002,10847.69043,3905420000
44083,11064.75977,11217.69043,10970.4502,11141.55957,3550660000
44084,11235.53027,11299.53027,10875.01953,10919.58984,3840010000
44085,11010.07031,11033.04004,10728.03027,10853.54981,3630250000
44088,11010.13965,11118.29004,10982.25977,11056.65039,3737610000
44089,11193.95996,11244.45996,11127.98047,11190.32031,3786110000
44090,11222.08008,11245.41992,11046.42969,11050.46973,3678020000
44091,10796.04981,10974.4502,10783.80957,10910.28027,3740110000
44092,10973.4502,10977.67969,10639.9502,10793.28027,5759090000
44095,10610.13965,10782.74023,10519.49023,10778.79981,3900970000
44096,10873.29981,10979.65039,10737.51953,10963.63965,3515440000
44097,10950.82031,10962.03027,10612.91016,10632.99023,4097320000
44098,10551.01953,10799.54981,10520.21973,10672.26953,4086360000
44099,10680.45996,10939.54981,10639.98047,10913.55957,3785270000
44102,11084.37988,11120.79004,11019.13965,11117.53027,3591740000
44103,11109,11153.23047,11065.62988,11085.25,3389040000
44104,11092.90039,11277.95996,11092.90039,11167.50977,4260630000
44105,11291.99023,11344.12988,11240.53027,11326.50977,4005900000
44106,11082.53027,11244.87012,11033.69043,11075.01953,3731510000
44109,11169.11035,11335.20996,11162.51953,11332.49023,3623920000
44110,11314.53027,11392.41016,11124.4502,11154.59961,4390960000
44111,11271.67969,11380.55957,11258.34961,11364.59961,3910770000
44112,11443.34961,11448.23047,11384.33008,11420.98047,3507570000
44113,11487.59961,11581.23047,11476.66016,11579.94043,3504230000
44116,11732.33008,11965.54004,11704.12988,11876.25977,3885030000
44117,11901.75977,11946.98047,11821.83008,11863.90039,3634130000
44118,11889.07031,11939.91992,11714.34961,11768.73047,3410410000
44119,11559.87988,11740.67969,11559.09961,11713.87012,3325270000
44120,11761.83008,11827.41992,11648.53027,11671.55957,3166980000
44123,11732.33984,11778.11035,11454.57031,11478.87988,3477410000
44124,11531.83008,11632.88965,11471.23047,11516.49023,3510040000
44125,11530.38965,11613.79004,11476.08008,11484.69043,3467310000
44126,11526.96973,11548.76953,11369.29004,11506.00977,3434040000
44127,11536.00977,11548.84961,11434.86035,11548.28027,3145570000
44130,11440.63965,11545.62988,11221.05957,11358.94043,3205100000
44131,11409.33984,11465.05957,11361.86035,11431.34961,3104770000
44132,11230.90039,11249.9502,10999.07031,11004.87012,3930690000
44133,11064.46973,11287.62988,11030.19043,11185.58984,3244190000
44134,11103.46973,11129.80957,10822.57031,10911.58984,3671600000
44137,11010.4502,11071.08008,10830.9502,10957.61035,3209000000
44138,11038.66016,11213.91992,11004.83984,11160.57031,3216580000
44139,11443.76953,11663.30957,11394.20996,11590.78027,3620760000
44140,11816.33008,11924.28027,11784.15039,11890.92969,3848160000
44141,11869.90039,11920.54004,11737.12988,11895.23047,4183220000
44144,12046.66016,12108.07031,11703.49023,11713.78027,5863900000
44145,11622.44043,11665.87012,11424.61035,11553.86035,4736560000
44146,11656.65039,11793.57031,11638.90039,11786.42969,3854680000
44147,11802.5,11847.83984,11666.37012,11709.58984,3886670000
44148,11794.94043,11849.79004,11715.51953,11829.29004,3654230000
44151,11847.11035,11937.71973,11814.88965,11924.12988,4172570000
44152,11913.34961,11950.17969,11852.41016,11899.33984,4145030000
44153,11896.05957,11942.49023,11799.95996,11801.59961,4731420000
44154,11779.04004,11912.62988,11760.98047,11904.70996,5385190000
44155,11892.7002,11935.46973,11852.50977,11854.96973,5350970000
44158,11916.75977,11949.33008,11796.53027,11880.62988,5473250000
44159,11939.33008,12049.87988,11863.4502,12036.79004,6339580000
44160,12053.88965,12114.76953,12020.9502,12094.40039,4448640000
44162,12159.17969,12236.23047,12154.57031,12205.84961,3401830000
44165,12224.25,12244.65039,12027.16016,12198.74023,7760390000
44166,12313.36035,12405.79004,12263.92969,12355.11035,6512420000
44167,12285.75,12360.05957,12217.34961,12349.37012,5194960000
44168,12369.25977,12439.01953,12356.99023,12377.17969,5209980000
44169,12399.32031,12464.23047,12376.44043,12464.23047,5086900000
44172,12461,12536.23047,12460.54981,12519.9502,4771820000
44173,12503.16992,12594.54004,12453.20996,12582.76953,4809480000
44174,12591.69043,12607.13965,12290.78027,12338.9502,5168450000
44175,12247.54981,12431.55957,12214.74023,12405.80957,4518580000
44176,12336.79004,12383.5,12246.76953,12377.87012,4292680000
44179,12447.44043,12543,12432.70996,12440.04004,4491930000
44180,12543.25977,12596.12988,12465.41992,12595.05957,4423650000
44181,12611.04004,12687.32031,12566.37988,12658.19043,4592700000
44182,12730.78027,12765.25,12696.34961,12764.75,5029830000
44183,12804.92969,12809.59961,12654.59961,12755.63965,7125800000
44186,12596.13965,12751.26953,12525.21973,12742.51953,5192860000
44187,12785.21973,12840.57031,12695.30957,12807.91992,5811850000
44188,12834.94043,12841.91992,12758.66992,12771.11035,7100250000
44189,12791.54004,12833.54981,12767.63965,12804.73047,3305960000
44193,12914.63965,12930.88965,12827.4502,12899.41992,5109140000
44194,12965.38965,12973.33008,12821.95996,12850.21973,4726920000
44195,12906.50977,12924.92969,12857.75977,12870,5343010000
44196,12877.08984,12902.07031,12821.23047,12888.28027,4815840000
44200,12958.51953,12958.71973,12543.24023,12698.4502,6636170000
44201,12665.65039,12828.26953,12665.65039,12818.95996,6971860000
44202,12666.15039,12909.62988,12649.99023,12740.79004,7689880000
44203,12867.33984,13090.91016,12867.33984,13067.48047,6841480000
44204,13160.21973,13208.08984,13036.54981,13201.98047,7289390000
44207,13048.78027,13138.26953,12999.50977,13036.42969,6960470000
44208,13062.05957,13105.04004,12963.91992,13072.42969,7264070000
44209,13088.00977,13171.15039,13051.05957,13128.9502,7104810000
44210,13174.75,13220.16016,13098.41016,13112.63965,6734100000
44211,13099.90039,13139.83008,12949.75977,12998.5,6458360000
44215,13132.73047,13206.86035,13078.7002,13197.17969,6297860000
44216,13342.54981,13486.12988,13329.76953,13457.25,6820990000
44217,13521.48047,13560.34961,13454.07031,13530.91016,7258640000
44218,13474.80957,13567.13965,13463.66016,13543.05957,5972750000
44221,13681.20996,13728.98047,13368.67969,13635.99023,7193710000
44222,13681.71973,13702.69043,13603.19043,13626.05957,6849600000
44223,13486.58008,13538.41992,13192.91016,13270.59961,11621190000
44224,13323.29004,13507.63965,13316.51953,13337.16016,9959270000
44225,13284.71973,13322,12985.04981,13070.69043,7872250000
44228,13226.17969,13431.45996,13132.46973,13403.38965,7092520000
44229,13543.09961,13652.7002,13535.86035,13612.78027,7325270000
44230,13718.30957,13723.83008,13585.33984,13610.54004,7546940000
44231,13674.05957,13778.41992,13631.62012,13777.74023,7295370000
44232,13824.87988,13878.16016,13761.66016,13856.29981,6792910000
44235,13937.05957,13987.74023,13894.15039,13987.63965,8564530000
44236,13966.82031,14044.9502,13966.54981,14007.7002,8766770000
44237,14093.34961,14109.12012,13845.46973,13972.53027,10785930000
44238,14045.20996,14058.91016,13916.84961,14025.76953,10916780000
44239,13979.20996,14102.04004,13937.70996,14095.46973,7416940000
44243,14152.20996,14175.12012,13995.4502,14047.5,7722100000
44244,13911.65039,13976.42969,13804.25977,13965.49023,7280500000
44245,13814.66992,13905.95996,13714.34961,13865.36035,6499420000
44246,13929.2002,13985.58008,13842.59961,13874.45996,6737820000
44249,13714.2002,13757.05957,13530.95996,13533.04981,6483740000
44250,13262.61035,13526.08984,13003.98047,13465.2002,7516510000
44251,13400.25,13607.36035,13286.58984,13597.96973,5886230000
44252,13512.63965,13602.86035,13066.37988,13119.42969,6390380000
44253,13232.90039,13368.05957,13024.53027,13192.34961,5906110000
44256,13406.16016,13596.58984,13362.66016,13588.83008,5079530000
44257,13599.4502,13601.33008,13352,13358.79004,4948140000
44258,13336.25,13372.51953,12995.07031,12997.75,5529980000
44259,12953.99023,13068.70996,12553.95996,12723.46973,7864380000
44260,12860.04004,12941.20996,12397.04981,12920.15039,7725200000
44263,12904.25977,13001,12599.23047,12609.16016,6010230000
44264,12923.07031,13151.54004,12882.49023,13073.82031,6345560000
44265,13234.73047,13277.11035,13035.44043,13068.83008,6023880000
44266,13273.30957,13433.62012,13246.33008,13398.66992,6008850000
44267,13222.80957,13324.69043,13158.71973,13319.86035,5497210000
44270,13323.46973,13460.34961,13272.5,13459.70996,5972370000
44271,13523.16992,13620.70996,13397.08008,13471.57031,5493890000
44272,13336.91016,13595,13272.69043,13525.2002,5536110000
44273,13349.2002,13384.45996,13101.91992,13116.16992,5739720000
44274,13119.90039,13252.37012,13039.4502,13215.24023,7630590000
44277,13278.78027,13455.63965,13278.78027,13377.54004,5321760000
44278,13381.42969,13405.15039,13202.42969,13227.7002,5675010000
44279,13289.24023,13292.91992,12961.34961,12961.88965,6248650000
44280,12844.58008,13021.86035,12786.80957,12977.67969,5634290000
44281,12996.03027,13149.54981,12878.71973,13138.73047,5224360000
44284,13103.96973,13143.41016,12968.16016,13059.65039,4965090000
44285,13008.79981,13075.75,12922.57031,13045.38965,4721950000
44286,13122.57031,13325.54004,13118.37988,13246.87012,5004720000
44287,13414.32031,13487.08008,13404.17969,13480.11035,4576480000
44291,13594.90039,13720.58008,13582.75977,13705.58984,4459000000
44292,13681.66992,13776.70996,13674.28027,13698.37988,4073710000
44293,13675.29981,13733.03027,13653.58984,13688.83984,4098740000
44294,13796.88965,13830.13965,13758.70996,13829.30957,4153600000
44295,13787.01953,13905.41016,13748.34961,13900.19043,3926110000
44298,13854.44043,13877,13783.9502,13850,4250900000
44299,13902.4502,14011.50977,13902.4502,13996.09961,4219360000
44300,14004.08008,14033.62988,13839.04004,13857.83984,4120770000
44301,13983.23047,14049.12988,13970.41992,14038.75977,4406880000
44302,14059.11035,14062.5,13977.04981,14052.33984,4427780000
44305,13984.58008,14041.79004,13842.57031,13914.76953,4379610000
44306,13894.45996,13927.66992,13698.66992,13786.26953,4245120000
44307,13745.76953,13951.34961,13706.86035,13950.21973,3999620000
44308,13952.57031,14015.87012,13771.04004,13818.41016,4420820000
44309,13861.37012,14062.74023,13856.83008,14016.80957,4355100000
44312,14052.37988,14154.03027,14019.5,14138.78027,4506210000
44313,14170.91016,14171.24023,14064.28027,14090.21973,4691460000
44314,14082.78027,14133.65039,14034.7002,14051.03027,4559710000
44315,14204.50977,14211.57031,13952.79981,14082.54981,4928030000
44316,13970.73047,14084.75977,13941.62988,13962.67969,4792460000
44319,14031.76953,14042.12012,13881.50977,13895.12012,4761430000
44320,13774.50977,13795.57031,13485.58984,13633.5,5879730000
44321,13731.12988,13753.04981,13553.92969,13582.41992,4535690000
44322,13557.83008,13635.73047,13439.38965,13632.83984,5021400000
44323,13723.08984,13828.62012,13690.75,13752.24023,4391100000
44326,13687.58984,13687.92969,13401.74023,13401.86035,4818670000
44327,13115.84961,13423.30957,13107.66992,13389.42969,4738390000
44328,13215.49023,13288.61035,13002.54004,13031.67969,4752930000
44329,13150.94043,13247.87012,13007.24023,13124.99023,4698110000
44330,13255.65039,13460.87988,13242.96973,13429.98047,4022610000
44333,13368.79981,13399.16992,13265.40039,13379.04981,3997780000
44334,13416.90039,13485.33984,13299.92969,13303.63965,4301300000
44335,13078.19043,13304.61035,13072.23047,13299.74023,4333520000
44336,13356.62988,13563.51953,13355.70996,13535.74023,3990760000
44337,13616.19043,13616.58008,13463.25977,13470.99023,3733940000
44340,13557.20996,13708.84961,13551.00977,13661.16992,3509470000
44341,13721.54004,13751.13965,13631.79981,13657.16992,4128990000
44342,13693.94043,13750.16016,13679.58984,13738,4264500000
44343,13742.58984,13776.51953,13701.62988,13736.28027,5087180000
44344,13792.04981,13820.87012,13747.61035,13748.74023,4447940000
44348,13829.05957,13836.16992,13678.76953,13736.48047,4186280000
44349,13743.24023,13775.88965,13689.74023,13756.33008,5097630000
44350,13655.75,13684.12988,13548.92969,13614.50977,5396250000
44351,13697.25,13826.82031,13692.00977,13814.49023,4360710000
44354,13802.82031,13889.11035,13784.88965,13881.71973,4639210000
44355,13946.32031,13981.71973,13831.98047,13924.91016,5958410000
44356,13980.23047,14003.5,13906.4502,13911.75,5640490000
44357,13933.87988,14031.19043,13904.40039,14020.33008,4919880000
44358,14030.84961,14069.41992,14006.58984,14069.41992,4157580000
44361,14083.46973,14175.4502,14056.66992,14174.13965,4415160000
44362,14166.63965,14171.01953,14052.16016,14072.86035,4554580000
44363,14085.54981,14129.69043,13903.73047,14039.67969,4683030000
44364,13999.12988,14196.20996,13998.92969,14161.34961,4558280000
44365,14096.92969,14129.21973,14009.04004,14030.37988,6126070000
44368,14047.41992,14150.78027,13960.04004,14141.48047,4562010000
44369,14138.29004,14269.76953,14121,14253.26953,4433140000
44370,14263.37988,14317.66016,14246.29981,14271.73047,4417470000
44371,14357.26953,14414.45996,14333.7002,14369.70996,4324620000
44372,14400.80957,14409.08008,14337.65039,14360.38965,7468090000
44375,14417.80957,14505.19043,14417.2002,14500.50977,4283000000
44376,14509.19043,14535.96973,14471.37988,14528.33008,4901300000
44377,14509.84961,14526.80957,14478.05957,14503.9502,5293810000
44378,14493.69043,14533.54981,14439.40039,14522.37988,4410470000
44379,14582.98047,14649.11035,14555.33984,14639.33008,3751420000
44383,14661.54981,14687,14529.79981,14663.63965,4489540000
44384,14753.41016,14755.33008,14580.79004,14665.05957,4605630000
44385,14409.2002,14610.05957,14371.58984,14559.78027,4575010000
44386,14578.42969,14710.2002,14552.25977,14701.91992,3826500000
44389,14743.86035,14761.08008,14672.62988,14733.24023,3897090000
44390,14715.12988,14803.67969,14660.19043,14677.65039,4583460000
44391,14780.90039,14790.54981,14632.9502,14644.9502,4496220000
44392,14635.78027,14650.37012,14451.79981,14543.12988,4512550000
44393,14597.50977,14623.01953,14413.32031,14427.24023,4069530000
44396,14235.98047,14313.59961,14178.66016,14274.98047,4537130000
44397,14330.45996,14555.75,14271.23047,14498.87988,4652450000
44398,14508.75,14633.13965,14498.65039,14631.9502,4098520000
44399,14652.71973,14694.19043,14617.87012,14684.59961,3597540000
44400,14753.05957,14846.05957,14698.76953,14836.99023,3997250000
44403,14821.03027,14863.65039,14790.49023,14840.70996,4437090000
44404,14807.9502,14811.08008,14503.75977,14660.58008,4329230000
44405,14715.66016,14798.87988,14645.62988,14762.58008,4268210000
44406,14771.16992,14833.74023,14761.37988,14778.25977,3928640000
